_ID;Project;Payment Done; Amount ;Program
346050996;UKR-000284 BHA;YES;26 640;MPCA
345968701;UKR-000284 BHA;YES;13 320;MPCA
345976248;UKR-000284 BHA;YES;13 320;MPCA
345988376;UKR-000284 BHA;YES;6 660;MPCA
345998474;UKR-000284 BHA;YES;33 300;MPCA
346015786;UKR-000284 BHA;YES;13 320;MPCA
346021489;UKR-000284 BHA;YES;6 660;MPCA
346030657;UKR-000284 BHA;YES;19 980;MPCA
346047696;UKR-000284 BHA;YES;6 660;MPCA
346056892;UKR-000284 BHA;YES;6 660;MPCA
346294764;UKR-000284 BHA;YES;13 320;MPCA
346285102;UKR-000284 BHA;YES;19 980;MPCA
346292231;UKR-000284 BHA;NO;19 980;MPCA
346296638;UKR-000284 BHA;YES;19 980;MPCA
346304392;UKR-000284 BHA;YES;26 640;MPCA
346300151;UKR-000284 BHA;YES;26 640;MPCA
346336055;UKR-000284 BHA;YES;19 980;MPCA
346322168;UKR-000284 BHA;NO;46 620;MPCA
346334139;UKR-000284 BHA;YES;33 300;MPCA
346366634;UKR-000284 BHA;NO;26 640;MPCA
346341503;UKR-000284 BHA;YES;13 320;MPCA
346352249;UKR-000284 BHA;YES;26 640;MPCA
346386436;UKR-000284 BHA;YES;26 640;MPCA
346377369;UKR-000284 BHA;YES;19 980;MPCA
346384251;UKR-000284 BHA;YES;26 640;MPCA
346401454;UKR-000284 BHA;YES;13 320;MPCA
346391854;UKR-000284 BHA;YES;26 640;MPCA
346405001;UKR-000284 BHA;YES;19 980;MPCA
346407163;UKR-000284 BHA;YES;26 640;MPCA
346464683;UKR-000284 BHA;YES;13 320;MPCA
346448903;UKR-000284 BHA;YES;6 660;MPCA
346457378;UKR-000284 BHA;YES;6 660;MPCA
346478965;UKR-000284 BHA;YES;6 660;MPCA
346469787;UKR-000284 BHA;YES;13 320;MPCA
346500642;UKR-000284 BHA;NO;13 320;MPCA
346782746;UKR-000284 BHA;NO;26 640;MPCA
346522458;UKR-000284 BHA;YES;6 660;MPCA
346751036;UKR-000284 BHA;YES;13 320;MPCA
346764333;UKR-000284 BHA;YES;26 640;MPCA
346822808;UKR-000284 BHA;NO;39 960;MPCA
346788662;UKR-000284 BHA;YES;33 300;MPCA
346818770;UKR-000284 BHA;YES;13 320;MPCA
346827877;UKR-000284 BHA;YES;6 660;MPCA
346836751;UKR-000284 BHA;YES;13 320;MPCA
346833629;UKR-000284 BHA;YES;6 660;MPCA
346838887;UKR-000284 BHA;YES;13 320;MPCA
346860959;UKR-000284 BHA;NO;33 300;MPCA
346845491;UKR-000284 BHA;YES;26 640;MPCA
346886005;UKR-000284 BHA;YES;26 640;MPCA
346871619;UKR-000284 BHA;NO;26 640;MPCA
346880537;UKR-000284 BHA;YES;19 980;MPCA
346901945;UKR-000284 BHA;NO;13 320;MPCA
346893977;UKR-000284 BHA;YES;19 980;MPCA
346903984;UKR-000284 BHA;YES;19 980;MPCA
346918134;UKR-000284 BHA;YES;13 320;MPCA
346909456;UKR-000284 BHA;YES;19 980;MPCA
346922952;UKR-000284 BHA;YES;6 660;MPCA
346924886;UKR-000284 BHA;YES;13 320;MPCA
346931739;UKR-000284 BHA;YES;26 640;MPCA
346940349;UKR-000284 BHA;YES;13 320;MPCA
347191172;UKR-000284 BHA;NO;26 640;MPCA
346948739;UKR-000284 BHA;YES;19 980;MPCA
346960258;UKR-000284 BHA;YES;19 980;MPCA
347194270;UKR-000284 BHA;YES;13 320;MPCA
347194988;UKR-000284 BHA;YES;13 320;MPCA
347197469;UKR-000284 BHA;YES;19 980;MPCA
347202654;UKR-000284 BHA;YES;26 640;MPCA
347210393;UKR-000284 BHA;YES;13 320;MPCA
347211791;UKR-000284 BHA;YES;19 980;MPCA
347217174;UKR-000284 BHA;YES;13 320;MPCA
347634336;UKR-000284 BHA;YES;13 320;MPCA
347245459;UKR-000284 BHA;YES;6 660;MPCA
347250193;UKR-000284 BHA;YES;19 980;MPCA
347254695;UKR-000284 BHA;YES;13 320;MPCA
347260309;UKR-000284 BHA;YES;13 320;MPCA
347273205;UKR-000284 BHA;YES;26 640;MPCA
347308524;UKR-000284 BHA;NO;13 320;MPCA
347312638;UKR-000284 BHA;YES;13 320;MPCA
347319519;UKR-000284 BHA;YES;13 320;MPCA
347327251;UKR-000284 BHA;YES;13 320;MPCA
347343433;UKR-000284 BHA;YES;19 980;MPCA
347637816;UKR-000284 BHA;YES;19 980;MPCA
347655780;UKR-000284 BHA;YES;13 320;MPCA
347658542;UKR-000284 BHA;YES;19 980;MPCA
347660637;UKR-000284 BHA;YES;6 660;MPCA
347665114;UKR-000284 BHA;YES;13 320;MPCA
348660750;UKR-000284 BHA;YES;19 980;MPCA
348516539;UKR-000284 BHA;NO;13 320;MPCA
348521122;UKR-000284 BHA;NO;26 640;MPCA
348538568;UKR-000284 BHA;YES;26 640;MPCA
348540428;UKR-000284 BHA;YES;19 980;MPCA
348542045;UKR-000284 BHA;YES;6 660;MPCA
348650537;UKR-000284 BHA;YES;26 640;MPCA
348659504;UKR-000284 BHA;YES;26 640;MPCA
348665763;UKR-000284 BHA;YES;13 320;MPCA
348676450;UKR-000284 BHA;YES;26 640;MPCA
348693766;UKR-000284 BHA;YES;13 320;MPCA
348698023;UKR-000284 BHA;YES;13 320;MPCA
348706269;UKR-000284 BHA;YES;19 980;MPCA
348713914;UKR-000284 BHA;YES;6 660;MPCA
348716747;UKR-000284 BHA;YES;19 980;MPCA
348743796;UKR-000284 BHA;YES;19 980;MPCA
348745622;UKR-000284 BHA;YES;13 320;MPCA
348805493;UKR-000284 BHA;YES;19 980;MPCA
348750747;UKR-000284 BHA;YES;13 320;MPCA
348809668;UKR-000284 BHA;YES;6 660;MPCA
348822485;UKR-000284 BHA;YES;19 980;MPCA
348817836;UKR-000284 BHA;YES;13 320;MPCA
348826697;UKR-000284 BHA;YES;6 660;MPCA
348843914;UKR-000284 BHA;YES;19 980;MPCA
348832853;UKR-000284 BHA;NO;13 320;MPCA
348849214;UKR-000284 BHA;YES;13 320;MPCA
349147169;UKR-000284 BHA;YES;19 980;MPCA
348855326;UKR-000284 BHA;YES;19 980;MPCA
348866487;UKR-000284 BHA;YES;13 320;MPCA
348881660;UKR-000284 BHA;YES;26 640;MPCA
348892319;UKR-000284 BHA;YES;6 660;MPCA
349139487;UKR-000284 BHA;YES;6 660;MPCA
349155942;UKR-000284 BHA;YES;37 820;MPCA | CashForRent
349176249;UKR-000284 BHA;YES;6 660;MPCA
349200752;UKR-000284 BHA;YES;26 640;MPCA
349779069;UKR-000284 BHA;YES;13 320;MPCA
349207258;UKR-000284 BHA;YES;19 980;MPCA
349245844;UKR-000284 BHA;YES;6 660;MPCA
349267018;UKR-000284 BHA;YES;26 640;MPCA
349274389;UKR-000284 BHA;YES;19 980;MPCA
349307527;UKR-000284 BHA;YES;26 640;MPCA
349320354;UKR-000284 BHA;YES;6 660;MPCA
349328418;UKR-000284 BHA;YES;13 320;MPCA
349397279;UKR-000284 BHA;YES;19 980;MPCA
349405789;UKR-000284 BHA;YES;6 660;MPCA
349743712;UKR-000284 BHA;YES;33 300;MPCA
349754623;UKR-000284 BHA;YES;13 320;MPCA
349814573;UKR-000284 BHA;YES;13 320;MPCA
349820990;UKR-000284 BHA;YES;6 660;MPCA
349824765;UKR-000284 BHA;YES;6 660;MPCA
349847644;UKR-000284 BHA;YES;19 980;MPCA
349842340;UKR-000284 BHA;YES;19 980;MPCA
349854035;UKR-000284 BHA;YES;6 660;MPCA
349879937;UKR-000284 BHA;YES;19 980;MPCA
349899440;UKR-000284 BHA;YES;19 980;MPCA
349884328;UKR-000284 BHA;YES;13 320;MPCA
349899801;UKR-000284 BHA;YES;13 320;MPCA
349926104;UKR-000284 BHA;YES;13 320;MPCA
349916134;UKR-000284 BHA;YES;13 320;MPCA
350450454;UKR-000284 BHA;YES;52 640;MPCA | CashForRent
353330925;UKR-000284 BHA;YES;13 320;MPCA
352486449;UKR-000284 BHA;YES;13 320;MPCA
352503052;UKR-000284 BHA;YES;6 660;MPCA
352575870;UKR-000284 BHA;YES;57 320;MPCA | CashForRent
352591089;UKR-000284 BHA;YES;6 660;MPCA
352598606;UKR-000284 BHA;YES;26 640;MPCA
352664570;UKR-000284 BHA;NO;13 320;MPCA
352694110;UKR-000284 BHA;YES;13 320;MPCA
352704055;UKR-000284 BHA;YES;13 320;MPCA
352725797;UKR-000284 BHA;YES;13 320;MPCA
352740012;UKR-000284 BHA;YES;6 660;MPCA
353104810;UKR-000284 BHA;NO;46 620;MPCA
353112186;UKR-000284 BHA;YES;19 980;MPCA
353131334;UKR-000284 BHA;YES;19 980;MPCA
353143995;UKR-000284 BHA;YES;13 320;MPCA
353155961;UKR-000284 BHA;YES;6 660;MPCA
353169767;UKR-000284 BHA;NO;26 640;MPCA
353235633;UKR-000284 BHA;YES;19 980;MPCA
353248460;UKR-000284 BHA;YES;33 300;MPCA
353258962;UKR-000284 BHA;YES;13 320;MPCA
353270801;UKR-000284 BHA;YES;13 320;MPCA
353286296;UKR-000284 BHA;YES;19 980;MPCA
353302550;UKR-000284 BHA;NO;26 640;MPCA
353336716;UKR-000284 BHA;YES;19 980;MPCA
353351129;UKR-000284 BHA;YES;63 800;MPCA | CashForRent
353353782;UKR-000284 BHA;NO;13 320;MPCA
353407509;UKR-000284 BHA;YES;57 320;MPCA | CashForRent
353362732;UKR-000284 BHA;YES;6 660;MPCA
353376635;UKR-000284 BHA;YES;6 660;MPCA
353408797;UKR-000284 BHA;YES;13 320;MPCA
353762791;UKR-000284 BHA;YES;62 320;MPCA | CashForRent
353712987;UKR-000284 BHA;YES;19 980;MPCA
353720283;UKR-000284 BHA;NO;19 980;MPCA
353724407;UKR-000284 BHA;YES;13 320;MPCA
353742110;UKR-000284 BHA;YES;19 980;MPCA
353765493;UKR-000284 BHA;YES;33 300;MPCA
354298607;UKR-000284 BHA;YES;13 320;MPCA
353791334;UKR-000284 BHA;YES;6 660;MPCA
353850730;UKR-000284 BHA;YES;39 960;MPCA
353859003;UKR-000284 BHA;YES;26 640;MPCA
353879500;UKR-000284 BHA;YES;26 640;MPCA
353892081;UKR-000284 BHA;YES;26 640;MPCA
353925234;UKR-000284 BHA;YES;57 320;MPCA | CashForRent
354409382;UKR-000284 BHA;YES;68 640;MPCA | CashForRent
354421751;UKR-000284 BHA;YES;19 980;MPCA
354446186;UKR-000284 BHA;YES;26 160;MPCA | CashForRent
354799652;UKR-000284 BHA;YES;47 640;MPCA | CashForRent
354533554;UKR-000284 BHA;YES;19 980;MPCA
354541403;UKR-000284 BHA;YES;26 640;MPCA
354553915;UKR-000284 BHA;YES;13 320;MPCA
354811445;UKR-000284 BHA;YES;19 980;MPCA
354816969;UKR-000284 BHA;YES;26 640;MPCA
354822230;UKR-000284 BHA;YES;6 660;MPCA
354885495;UKR-000284 BHA;YES;26 640;MPCA
354893163;UKR-000284 BHA;YES;19 980;MPCA
354899995;UKR-000284 BHA;YES;13 320;MPCA
355772405;UKR-000284 BHA;YES;19 980;MPCA
355776709;UKR-000284 BHA;YES;6 660;MPCA
355783037;UKR-000284 BHA;YES;6 660;MPCA
355791556;UKR-000284 BHA;YES;6 660;MPCA
355796943;UKR-000284 BHA;YES;13 320;MPCA
355881506;UKR-000284 BHA;YES;26 640;MPCA
356229855;UKR-000284 BHA;YES;13 320;MPCA
356249275;UKR-000284 BHA;YES;13 320;MPCA
356255463;UKR-000284 BHA;YES;26 640;MPCA
356263902;UKR-000284 BHA;YES;13 320;MPCA
356325705;UKR-000284 BHA;YES;6 660;MPCA
356331099;UKR-000284 BHA;YES;19 980;MPCA
356348508;UKR-000284 BHA;YES;13 320;MPCA
356373453;UKR-000284 BHA;YES;13 320;MPCA
356379274;UKR-000284 BHA;YES;19 980;MPCA
356384717;UKR-000284 BHA;YES;6 660;MPCA
356390049;UKR-000284 BHA;YES;13 320;MPCA
356580966;UKR-000284 BHA;YES;47 640;MPCA | CashForRent
356587419;UKR-000284 BHA;YES;6 660;MPCA
356588435;UKR-000284 BHA;YES;19 980;MPCA
356607199;UKR-000284 BHA;YES;19 980;MPCA
356633996;UKR-000284 BHA;YES;4 440;MPCA
356639330;UKR-000284 BHA;YES;19 980;MPCA
356642925;UKR-000284 BHA;YES;6 660;MPCA
356644386;UKR-000284 BHA;YES;8 880;MPCA
356648286;UKR-000284 BHA;YES;13 320;MPCA
356648689;UKR-000284 BHA;YES;13 320;MPCA
356703660;UKR-000284 BHA;YES;13 320;MPCA
356709562;UKR-000284 BHA;YES;47 640;MPCA | CashForRent
356735887;UKR-000284 BHA;YES;26 640;MPCA
356741885;UKR-000284 BHA;YES;13 320;MPCA
356746381;UKR-000284 BHA;YES;6 660;MPCA
356753012;UKR-000284 BHA;YES;6 660;MPCA
356753474;UKR-000284 BHA;YES;13 320;MPCA
356768185;UKR-000284 BHA;YES;19 980;MPCA
356971867;UKR-000284 BHA;YES;26 640;MPCA
356977747;UKR-000284 BHA;YES;6 660;MPCA
356980796;UKR-000284 BHA;YES;19 980;MPCA
356984088;UKR-000284 BHA;YES;33 300;MPCA
357009686;UKR-000284 BHA;YES;31 160;MPCA | CashForRent
357014695;UKR-000284 BHA;YES;26 640;MPCA
357034714;UKR-000284 BHA;YES;26 640;MPCA
357042975;UKR-000284 BHA;YES;13 320;MPCA
357055082;UKR-000284 BHA;YES;33 300;MPCA
357063860;UKR-000284 BHA;YES;6 660;MPCA
357069004;UKR-000284 BHA;YES;8 880;MPCA
357070764;UKR-000284 BHA;YES;6 660;MPCA
357073972;UKR-000284 BHA;YES;19 980;MPCA
357084415;UKR-000284 BHA;YES;6 660;MPCA
357096269;UKR-000284 BHA;YES;6 660;MPCA
357096862;UKR-000284 BHA;YES;13 320;MPCA
357103698;UKR-000284 BHA;YES;19 980;MPCA
357118117;UKR-000284 BHA;YES;19 980;MPCA
357118928;UKR-000284 BHA;YES;6 660;MPCA
357126091;UKR-000284 BHA;YES;19 980;MPCA
357132163;UKR-000284 BHA;YES;13 320;MPCA
357141251;UKR-000284 BHA;YES;13 320;MPCA
357143207;UKR-000284 BHA;YES;13 320;MPCA
357153592;UKR-000284 BHA;YES;13 320;MPCA
357157764;UKR-000284 BHA;YES;26 160;MPCA | CashForRent
358221780;UKR-000284 BHA;YES;19 980;MPCA
358294647;UKR-000284 BHA;YES;4 440;MPCA
358311685;UKR-000284 BHA;YES;6 660;MPCA
358327269;UKR-000284 BHA;YES;13 320;MPCA
358356972;UKR-000284 BHA;YES;6 660;MPCA
358556845;UKR-000284 BHA;YES;13 320;MPCA
358563822;UKR-000284 BHA;YES;13 320;MPCA
358600367;UKR-000284 BHA;YES;6 660;MPCA
358600373;UKR-000284 BHA;YES;26 640;MPCA
358600380;UKR-000284 BHA;YES;13 320;MPCA
359060432;UKR-000284 BHA;YES;19 980;MPCA
359060441;UKR-000284 BHA;YES;13 320;MPCA
359060451;UKR-000284 BHA;YES;6 660;MPCA
359060461;UKR-000284 BHA;YES;19 980;MPCA
359060473;UKR-000284 BHA;YES;26 640;MPCA
359060476;UKR-000284 BHA;YES;6 660;MPCA
359060480;UKR-000284 BHA;YES;19 980;MPCA
359060484;UKR-000284 BHA;YES;6 660;MPCA
359060487;UKR-000284 BHA;YES;13 320;MPCA
359060497;UKR-000284 BHA;YES;13 320;MPCA
359060504;UKR-000284 BHA;YES;26 640;MPCA
359060509;UKR-000284 BHA;YES;13 320;MPCA
359060517;UKR-000284 BHA;YES;6 660;MPCA
359060522;UKR-000284 BHA;YES;13 320;MPCA
359060524;UKR-000284 BHA;YES;6 660;MPCA
359060531;UKR-000284 BHA;YES;6 660;MPCA
359060541;UKR-000284 BHA;YES;6 660;MPCA
359060545;UKR-000284 BHA;YES;6 660;MPCA
359060549;UKR-000284 BHA;YES;6 660;MPCA
359060554;UKR-000284 BHA;NO;26 640;MPCA
359060559;UKR-000284 BHA;NO;6 660;MPCA
359060564;UKR-000284 BHA;YES;13 320;MPCA
359060567;UKR-000284 BHA;NO;6 660;MPCA
359060570;UKR-000284 BHA;YES;19 980;MPCA
359071874;UKR-000284 BHA;YES;19 980;MPCA
359080805;UKR-000284 BHA;YES;19 980;MPCA
359080837;UKR-000284 BHA;YES;13 320;MPCA
359080853;UKR-000284 BHA;YES;26 640;MPCA
359080868;UKR-000284 BHA;YES;26 640;MPCA
359080887;UKR-000284 BHA;YES;19 980;MPCA
359080895;UKR-000284 BHA;YES;6 660;MPCA
359080918;UKR-000284 BHA;YES;6 660;MPCA
359080937;UKR-000284 BHA;YES;13 320;MPCA
359080951;UKR-000284 BHA;YES;13 320;MPCA
359080974;UKR-000284 BHA;YES;13 320;MPCA
359081019;UKR-000284 BHA;YES;13 320;MPCA
359081040;UKR-000284 BHA;YES;26 640;MPCA
359081058;UKR-000284 BHA;YES;8 880;MPCA
359081075;UKR-000284 BHA;YES;13 320;MPCA
359081102;UKR-000284 BHA;YES;13 320;MPCA
359089405;UKR-000284 BHA;YES;19 980;MPCA
359097809;UKR-000284 BHA;YES;19 980;MPCA
359110796;UKR-000284 BHA;YES;6 660;MPCA
